time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_m,speed_mps,total_mass_kg,propellant_mass_kg,engine_thrust_n,engine_mass_flow_kgps,throttle,engine_direction_eci_x,engine_direction_eci_y,engine_direction_eci_z,ambient_pressure_pa,atmosphere_density_kgpm3,dynamic_pressure_pa,mach_number,hold_down_clamp_active,phase_index,rigid_body_attitude_rad,rigid_body_angular_velocity_radps,rigid_body_moment_of_inertia_kgm2,phase_name
478.80068604087694,-4774190.1333901677,-2989806.8342073415,2992579.2525983145,374.24237686045478,-304.93671475757168,-91.63991610196264,5253.3766485626056,491.36710397469432,12759.908445373905,2991.6887826600864,0,0,0,-0.82505676901170932,-0.2809493355620028,0.49025381054636208,37408.871722947653,0.54667471409029578,9476.5336379278542,0.60157312950173991,0,4,0,0,0,booster entry burn
479.6958916267721,-4773855.5532262726,-2990083.3487913986,2992497.8775759889,373.19851149334272,-312.72950825609337,-90.147117500921752,5094.3789341095426,495.18014611721827,12759.908445373905,2991.6887826600864,0,0,0,-0.83901087635914451,-0.23202546045550429,0.4921635247064452,38266.984403001836,0.55680688104956166,9313.348518726114,0.5896465853743047,0,4,0,0,0,booster entry burn
480.42150884305261,-4773585.1309681609,-2990312.426884877,2992432.9173788861,372.12938906619775,-318.60809777956433,-88.894626407259707,4968.8871751248116,497.88920131047257,12759.908445373905,2991.6887826600864,0,0,0,-0.84831886187570915,-0.19346830564774897,0.49287434838474897,38955.47788183175,0.56490502204911996,9182.5446459116374,0.58029420835403567,0,4,0,0,0,booster entry burn
480.96598910228329,-4773382.7609750479,-2990487.0454291813,2992384.7726335069,371.20620035865807,-322.77037396519461,-87.950610261967284,4876.7007595773903,499.70998323006944,12759.908445373905,2991.6887826600864,0,0,0,-0.85450771181470742,-0.16354028207429763,0.49302246053121379,39467.618827992999,0.57091121900845831,9085.1069397228839,0.57344997645455165,0,4,0,0,0,booster entry burn
481.34418090514788,-4773242.5057063662,-2990609.6414566059,2992351.6314596664,370.50115784514577,-325.5403829672556,-87.311805824298489,4813.6594323558975,500.87024302044642,12759.908445373905,2991.6887826600864,0,0,0,-0.85838647486476571,-0.14187284861404884,0.49299569429699508,39820.977696704664,0.57504663075147322,9017.7548183859381,0.56877988909155719,0,4,0,0,0,booster entry burn
481.59162966729497,-4773150.8868372608,-2990690.4147690679,2992330.0748409806,370.00249662057172,-327.30157548872836,-86.921658491750748,4772.8481882309725,501.58104383819818,12759.908445373905,2991.6887826600864,0,0,0,-0.86066934080838786,-0.12721759553426285,0.49301518148930862,40051.097375776495,0.57773600032880423,8973.826952886111,0.56576049017614372,0,4,0,0,0,booster entry burn
481.74644692181568,-4773093.6301030256,-2990741.170709738,2992316.6343972008,369.66334825019942,-328.3842688588278,-86.711282092105904,4747.4889747513271,502.00205728219072,12759.908445373905,2991.6887826600864,0,0,0,-0.8619258173346972,-0.11779619470488813,0.49316117236149309,40194.630980258822,0.57941196392281125,8946.3996276761609,0.56388572967352801,0,4,0,0,0,booster entry burn
481.83089309853847,-4773062.4220660049,-2990768.9262168659,2992309.3155507096,369.45726839614099,-328.96870251159942,-86.629139520770408,4733.71293859044,502.21876529756673,12759.908445373905,2991.6887826600864,0,0,0,-0.86254621730258696,-0.11196273397730766,0.49343527358441369,40272.778174771025,0.58032396718186796,8931.4579353552181,0.56286774674955808,0,4,0,0,0,booster entry burn
481.87756064579548,-4773045.183467648,-2990784.2858431614,2992305.2731597302,369.32409326000703,-329.28805796579957,-86.61579676075489,4726.1168262421779,502.3277886298095,12759.908445373905,2991.6887826600864,0,0,0,-0.86276038719037484,-0.10880038024143932,0.49376815567068799,40315.921187780565,0.58082731594234971,8923.2068492201779,0.562306581171099,0,4,0,0,0,booster entry burn
481.90382467501047,-4773035.4847371243,-2990792.9365645144,2992302.9980056947,369.23037117031475,-329.4616560091356,-86.639464272968354,4721.8470392140025,502.37679737857854,12759.908445373905,2991.6887826600864,0,0,0,-0.86276729486799075,-0.10706880493353417,0.49413446137288819,40340.188363342415,0.58111039560628852,8918.5656088955366,0.56199121254968509,0,4,0,0,0,booster entry burn
